OPR Job Code,OPR Job Title,OPR Job Rating,OPR Field Code,OPR Field Title,OPR Field Rating,Soc Code,ONET SOC 2018 Title,ONET SOC 2010 Code,ONET SOC 2010 Title,Census Code 1980,Census Title 1980,GSS Ratings 1989,Census Code 2010,Census Titles 2010,GSS Ratings 2012
1572,"Other - Life, Physical and Social Science Technician",58.99,1500,LifePhysicalSocialScience,78.23,19-4099,"Life, Physical, and Social Science Technicians, All Othe…",19-4099.00,"Life, Physical, and Social Science Technicians, All Othe…",235,Technicians,40.85,1965,NA,NA
1573,Other - Mathematical Science Occupation,73.73,1500,LifePhysicalSocialScience,78.23,NA,NA,NA,NA,68,"Mathematical Scientists, n.e.c.",63.46,NA,NA,NA
1574,Other - Physical Scientist,75.94,1500,LifePhysicalSocialScience,78.23,19-2099,"Physical Scientists, All Other",19-2099.00,"Physical Scientists, All Other",76,"Physical Scientists, n.e.c.",73.09,1760,"Physical scientists, all other",4.4
1575,Other - Science Technician,62.88,1500,LifePhysicalSocialScience,78.23,NA,NA,NA,NA,235,Technicians,40.85,NA,NA,NA
1576,Other - Social Scientist,57.61,1500,LifePhysicalSocialScience,78.23,19-3099,"Social Scientists and Related Workers, All Other",19-3099.00,"Social Scientists and Related Workers, All Other",169,Social Scientists,65.02,1860,Miscellaneous social scientists and related workers,6.2
1601,Administrative Services Manager,54.27,1600,Management,63.71,12-Nov,Administrative Services Managers,11-3011.00,Administrative Services Managers,19,"Managers and Administrators, n.e.c.",50.64,100,Administrative services managers,5.7
1601,Administrative Services Manager,54.27,1600,Management,63.71,13-Nov,Facilities Managers,11-3011.00,Administrative Services Managers,19,"Managers and Administrators, n.e.c.",50.64,100,NA,NA
1602,Advertising and Promotions Manager,54.58,1600,Management,63.71,11-Nov,Advertising and Promotions Managers,11-2011.00,Advertising and Promotions Managers,13,"Managers, Marketing, Advertising, and Public Relations",59.46,40,Advertising and promotions managers,5.4
1603,Aquacultural Manager,52.51,1600,Management,63.71,13-Nov,"Farmers, Ranchers, and Other Agricultural Managers",11-9013.03,Aquacultural Managers,19,"Managers and Administrators, n.e.c.",50.64,NA,NA,NA
1604,Biofuels Production Manager,60.59,1600,Management,63.71,Nov-51,Industrial Production Managers,11-3051.03,Biofuels Production Managers,19,"Managers and Administrators, n.e.c.",50.64,NA,NA,NA
1605,Biofuels/Biodiesel Technology and/or Product Development Manager,66.62,1600,Management,63.71,Nov-41,Architectural and Engineering Managers,11-9041.01,Biofuels/Biodiesel Technology and Product Development Ma…,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1606,Biomass Production Manager,60.4,1600,Management,63.71,Nov-51,Industrial Production Managers,11-3051.04,Biomass Power Plant Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1607,Brownfield Redevelopment Specialists and Site Manager,52.26,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.11,Brownfield Redevelopment Specialists and Site Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1608,Chief Executive Officers,80.37,1600,Management,63.71,11-1011,Chief Executives,11-1011.00,Chief Executives,4,"Chief Executives and General Administrators, Public Admi…",70.45,10,Chief executives,6.58
1609,Chief Sustainability Officer,62.04,1600,Management,63.71,11-1011,Chief Executives,11-1011.03,Chief Sustainability Officers,40,Professional Specialty Occupations ,64.38,NA,NA,NA
1610,Clinical Nurse Specialist,66.6,1600,Management,63.71,29-1141,Registered Nurses,29-1141.04,Clinical Nurse Specialists,40,Professional Specialty Occupations ,64.38,NA,NA,NA
1611,Clinical Research Coordinator,68.31,1600,Management,63.71,21-Nov,Natural Sciences Managers,11-9121.01,Clinical Research Coordinators,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1612,Compensation and Benefits Manager,56.7,1600,Management,63.71,11-Nov,Compensation and Benefits Managers,11-3111.00,Compensation and Benefits Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,135,Compensation and benefits managers,5.2
1613,Compliance Manager,55.85,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.02,Compliance Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1614,Computer and Information Systems Manager,65.92,1600,Management,63.71,21-Nov,Computer and Information Systems Managers,11-3021.00,Computer and Information Systems Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,110,Computer and information systems manager,5.75
1615,Construction Manager,56.99,1600,Management,63.71,21-Nov,Construction Managers,11-9021.00,Construction Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,220,Construction managers,5.2
1616,Crop and Livestock Manager,50.23,1600,Management,63.71,NA,NA,NA,NA,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1617,Distance Learning Coordinator,49.5,1600,Management,63.71,Nov-39,"Education Administrators, All Other",11-9039.01,Distance Learning Coordinators,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1618,Education Administrator - Elementary and Secondary School,60.46,1600,Management,63.71,Nov-32,"Education Administrators, Kindergarten through Secondary",11-9032.00,"Education Administrators, Elementary and Secondary Schoo…",14,"Administrators, Education and Related Fields",63.7,NA,NA,NA
1619,Education Administrator - Other,62.15,1600,Management,63.71,Nov-39,"Education Administrators, All Other",11-9039.00,"Education Administrators, All Other",14,"Administrators, Education and Related Fields",63.7,230,Education administrators,5.68
1620,Education Administrator - Postsecondary,63.88,1600,Management,63.71,Nov-33,"Education Administrators, Postsecondary",11-9033.00,"Education Administrators, Postsecondary",14,"Administrators, Education and Related Fields",63.7,NA,NA,NA
1621,Education Administrator - Preschool and Child Care Center/Program,53.91,1600,Management,63.71,Nov-31,"Education and Childcare Administrators, Preschool and Da…",11-9031.00,"Education Administrators, Preschool and Childcare Center…",14,"Administrators, Education and Related Fields",63.7,NA,NA,NA
1622,Engineering Manager,73.19,1600,Management,63.71,Nov-41,Architectural and Engineering Managers,11-9041.00,Architectural and Engineering Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,300,Architectural and engineering managers,5.9
1623,"Farm, Ranch, or Other Agricultural Managers",51.83,1600,Management,63.71,13-Nov,"Farmers, Ranchers, and Other Agricultural Managers",11-9013.02,Farm and Ranch Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1624,Financial Manager,67.92,1600,Management,63.71,Nov-31,Financial Managers,11-3031.00,Financial Managers,7,Financial Managers,58.94,120,Financial managers,5.18
1624,Financial Manager,67.92,1600,Management,63.71,Nov-31,Financial Managers,11-3031.02,"Financial Managers, Branch or Department",7,Financial Managers,58.94,NA,NA,NA
1625,Fitness and Wellness Coordinator,49.46,1600,Management,63.71,Nov-79,"Personal Service Managers, All Other",11-9039.02,Fitness and Wellness Coordinators,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1626,Food Service Manager,40.02,1600,Management,63.71,Nov-51,Food Service Managers,11-9051.00,Food Service Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,310,Food service managers,4.2
1627,Funeral Director,47.55,1600,Management,63.71,Nov-71,Funeral Home Managers,11-9061.00,Funeral Service Managers,18,Funeral Directors,49.14,325,Funeral service managers,5.5
1627,Funeral Director,47.55,1600,Management,63.71,39-4031,"Morticians, Undertakers, and Funeral Arrangers",39-4031.00,"Morticians, Undertakers, and Funeral Directors",18,Funeral Directors,49.14,4465,"Morticians, undertakers, and funeral directors",4.9
1628,Gaming Manager,47.95,1600,Management,63.71,Nov-71,Gambling Managers,11-9071.00,Gaming Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,330,Gaming managers,4.25
1629,General and Operations Manager,59.14,1600,Management,63.71,11-1021,General and Operations Managers,11-1021.00,General and Operations Managers,19,"Managers and Administrators, n.e.c.",50.64,20,General and operations managers,4.94
1630,Geothermal Production Manager,64.03,1600,Management,63.71,Nov-51,Industrial Production Managers,11-3051.02,Geothermal Production Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1631,Green Marketer,54.99,1600,Management,63.71,11-Nov,Advertising and Promotions Managers,11-2011.01,Green Marketers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1632,Human Resources Manager,54.12,1600,Management,63.71,21-Nov,Human Resources Managers,11-3121.00,Human Resources Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,136,Human resources managers,5.2
1633,Hydroelectric Production Manager,62.31,1600,Management,63.71,Nov-51,Industrial Production Managers,11-3051.06,Hydroelectric Production Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1634,Industrial Production Manager,57.04,1600,Management,63.71,Nov-51,Industrial Production Managers,11-3051.00,Industrial Production Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,140,Industrial production managers,5.01
1635,Investment Fund Manager,70.52,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.03,Investment Fund Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1636,Legislator,69.7,1600,Management,63.71,11-1031,Legislators,11-1031.00,Legislators,3,Legislators,60.92,30,Legislators,5.6
1637,Lodging Manager,45.77,1600,Management,63.71,Nov-81,Lodging Managers,11-9081.00,Lodging Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,340,Lodging managers,4.37
1638,Logistics Manager,55.96,1600,Management,63.71,Nov-71,"Transportation, Storage, and Distribution Managers",11-3071.03,Logistics Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1639,Loss Prevention Manager,47.79,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.08,Loss Prevention Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1640,Marketing Manager,60.24,1600,Management,63.71,21-Nov,Marketing Managers,11-2021.00,Marketing Managers,13,"Managers, Marketing, Advertising, and Public Relations",59.46,50,Marketing and sales managers,5.2
1641,Medical and Health Services Manager,63.43,1600,Management,63.71,11-Nov,Medical and Health Services Managers,11-9111.00,Medical and Health Services Managers,15,"Managers, Medicine and Health",69.22,350,Medical and health services managers,6.27
1642,Methane/Landfill Gas Collection System Operator,42.49,1600,Management,63.71,Nov-51,Industrial Production Managers,11-3051.05,Methane/Landfill Gas Collection System Operators,701,"Machine Operators, Assemblers, and Inspectors ",33.36,NA,NA,NA
1643,Natural Sciences Manager,66.25,1600,Management,63.71,21-Nov,Natural Sciences Managers,11-9121.00,Natural Sciences Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,360,Natural sciences managers,6
1644,Nursery and Greenhouse Manager,46.47,1600,Management,63.71,13-Nov,"Farmers, Ranchers, and Other Agricultural Managers",11-9013.01,Nursery and Greenhouse Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1645,Online Merchant,47.65,1600,Management,63.71,13-1199,"Business Operations Specialists, All Other",13-1199.06,Online Merchants,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1646,Postmaster and/or Mail Superintendent,48.89,1600,Management,63.71,Nov-31,Postmasters and Mail Superintendents,11-9131.00,Postmasters and Mail Superintendents,17,Postmasters and Mail Superintendents,52.85,400,Postmasters and mail superintendents,5.8
1647,"Property, Real Estate and/or Community Association Manager",54.07,1600,Management,63.71,Nov-41,"Property, Real Estate, and Community Association Manager…",11-9141.00,"Property, Real Estate, and Community Association Manager…",16,"Managers, Properties and Real Estate",38.53,410,"Property, real estate, and community association managers",4.38
1648,Public Relations Manager,56.92,1600,Management,63.71,Nov-32,Public Relations Managers,11-2031.00,Public Relations and Fundraising Managers,13,"Managers, Marketing, Advertising, and Public Relations",59.46,60,Public relations and fundraising managers,5.1
1648,Public Relations Manager,56.92,1600,Management,63.71,Nov-33,Fundraising Managers,11-2031.00,Public Relations and Fundraising Managers,13,"Managers, Marketing, Advertising, and Public Relations",59.46,60,NA,NA
1648,Public Relations Manager,56.92,1600,Management,63.71,13-1131,Fundraisers,13-1131.00,Fundraisers,13,"Managers, Marketing, Advertising, and Public Relations",59.46,726,Fundraisers,4.1
1649,Purchasing Manager,53.56,1600,Management,63.71,Nov-61,Purchasing Managers,11-3061.00,Purchasing Managers,9,Purchasing Managers,62.73,150,Purchasing managers,5
1650,Quality Control Systems Manager,58.58,1600,Management,63.71,Nov-51,Industrial Production Managers,11-3051.01,Quality Control Systems Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1651,Regulatory Affairs Manager,58.54,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.01,Regulatory Affairs Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1652,Sales Manager,47.87,1600,Management,63.71,22-Nov,Sales Managers,11-2022.00,Sales Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1653,Security Manager,46.49,1600,Management,63.71,13-Nov,Facilities Managers,11-9199.07,Security Managers,6,"Administrators, Protective Service",53.66,NA,NA,NA
1654,Social and Community Service Manager,54.5,1600,Management,63.71,Nov-51,Social and Community Service Managers,11-9151.00,Social and Community Service Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,420,Social and community service managers,5.15
1655,Storage and Distribution Manager,45.15,1600,Management,63.71,Nov-71,"Transportation, Storage, and Distribution Managers",11-3071.02,Storage and Distribution Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1656,Supply Chain Manager,51.15,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.04,Supply Chain Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1657,Training and Development Manager,57.67,1600,Management,63.71,Nov-31,Training and Development Managers,11-3131.00,Training and Development Managers,27,"Personnel, Training, and Labor Relations Specialists",43.32,137,NA,NA
1658,Transportation Manager,51.91,1600,Management,63.71,Nov-71,"Transportation, Storage, and Distribution Managers",11-3071.01,Transportation Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1659,"Transportation, Storage, or Distribution Manager",52.18,1600,Management,63.71,Nov-71,"Transportation, Storage, and Distribution Managers",11-3071.00,"Transportation, Storage, and Distribution Managers",843,"Supervisors, Material Moving Equipment Operators",44.63,160,"Transportation, storage, and distribution managers",4.5
1660,Treasurer and/or Controller,66.68,1600,Management,63.71,Nov-31,Financial Managers,11-3031.01,Treasurers and Controllers,7,Financial Managers,58.94,NA,NA,NA
1661,Water Resource Specialist,58.46,1600,Management,63.71,21-Nov,Natural Sciences Managers,11-9121.02,Water Resource Specialists,79,Forestry and Conservation Scientists,54.53,NA,NA,NA
1662,Wind Energy Operations Manager,61.18,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.09,Wind Energy Operations Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1663,Wind Energy Project Manager,63.71,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.10,Wind Energy Project Managers,2,"Executive, Administrative, and Managerial Occupations",53.52,NA,NA,NA
1664,Other - Manager,60.05,1600,Management,63.71,Nov-72,"Entertainment and Recreation Managers, Except Gambling",11-9199.00,"Managers, All Other",19,"Managers and Administrators, n.e.c.",50.64,430,"Managers, all other",4.15
1664,Other - Manager,60.05,1600,Management,63.71,Nov-79,"Personal Service Managers, All Other",11-9199.00,"Managers, All Other",19,"Managers and Administrators, n.e.c.",50.64,430,NA,NA
1664,Other - Manager,60.05,1600,Management,63.71,Nov-99,"Managers, All Other",11-9199.00,"Managers, All Other",19,"Managers and Administrators, n.e.c.",50.64,430,NA,NA
1664,Other - Manager,60.05,1600,Management,63.71,13-1082,Project Management Specialists,11-9199.00,"Managers, All Other",19,"Managers and Administrators, n.e.c.",50.64,430,NA,NA
1701,Aircraft Production Worker,46.42,1700,MfgProduction,46.26,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assem…",51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assem…",684,"Miscellaneous Precision Workers, n.e.c.",30,7710,"Aircraft structure, surfaces, rigging, and systems assemblers",4.6
1702,Baker and/or Bakery Production Worker,44.82,1700,MfgProduction,46.26,51-3011,Bakers,51-3011.00,Bakers,687,Bakers,34.86,7800,Bakers,4.6
